id,title,section,heading,content,url,type,category
525,"Anti-social Behaviour, Crime and Policing Act 2014",s.104(12),Review of response to complaints,"But where a person makes two or more complaints about anti-social behaviour which meet the requirements in subsection (11), the question of which complaint is, or which complaints are, qualifying complaints is to be decided by the relevant bodies in accordance with the review procedures. The procedures may, in particular, include provision for this purpose which is framed by reference to whether different complaints relate to different aspects of particular anti-social behaviour (including different incidents comprised in particular anti-social behaviour).",https://www.legislation.gov.uk/ukpga/2014/12/section/104,statute,Antisocial Behaviour and Neighbour Conflict
526,"Anti-social Behaviour, Crime and Policing Act 2014",s.104(13),Review of response to complaints,Schedule 4 (ASB case reviews: supplementary provision) has effect.,https://www.legislation.gov.uk/ukpga/2014/12/section/104,statute,Antisocial Behaviour and Neighbour Conflict
542,Housing Act 1988,s.6A(1),Demotion because of anti-social behaviour,This section applies to an assured tenancy if the landlord is a registered social landlord (non-profit or profit-making provider of social housing).,https://www.legislation.gov.uk/ukpga/1988/50/section/6A,statute,Antisocial Behaviour/Neighbour Conflict
543,Housing Act 1988,s.6A(2),Demotion because of anti-social behaviour,The landlord may apply to the county court for a demotion order.,https://www.legislation.gov.uk/ukpga/1988/50/section/6A,statute,Antisocial Behaviour/Neighbour Conflict
544,Housing Act 1988,s.6A(3),Demotion because of anti-social behaviour,A demotion order has the following effectâ (a) the assured tenancy is terminated with effect from the date specified in the order; (b) if the tenant remains in occupation after that date a demoted tenancy is created from that date; (c) any arrears of rent payable at termination become payable under the demoted tenancy; (d) any rent paid in advance or overpaid at termination is credited to the tenantâs liability under the demoted tenancy.,https://www.legislation.gov.uk/ukpga/1988/50/section/6A,statute,Antisocial Behaviour/Neighbour Conflict
545,Housing Act 1988,s.6A(4),Demotion because of anti-social behaviour,The demoted tenancy is a tenancy within Part I of ScheduleÂ 1 as if it were a fixed term tenancy of one year.,https://www.legislation.gov.uk/ukpga/1988/50/section/6A,statute,Antisocial Behaviour/Neighbour Conflict
547,Housing Act 1988,s.6A(6),Demotion because of anti-social behaviour,"The court must not entertain proceedings for a demotion order unlessâ (a) the landlord has served on the tenant a notice under subsection (6), or (b) the court thinks it is just and equitable to dispense with the requirement of the notice.",https://www.legislation.gov.uk/ukpga/1988/50/section/6A,statute,Antisocial Behaviour/Neighbour Conflict
548,Housing Act 1988,s.6A(7),Demotion because of anti-social behaviour,The notice mustâ (a) give particulars of the conduct in respect of which the order is sought; (b) state that the proceedings will not begin before the date specified in the notice; (c) state that the proceedings will not begin after the end of the period of twelve months beginning with the date of service of the notice.,https://www.legislation.gov.uk/ukpga/1988/50/section/6A,statute,Antisocial Behaviour/Neighbour Conflict
549,Housing Act 1988,s.6A(8),Demotion because of anti-social behaviour,Each of the following has effect in respect of a demoted tenancy at the time it is created by virtue of an order under this section as it has effect in relation to the assured tenancy at the time it is terminated by virtue of the orderâ (a) the parties to the tenancy; (b) the period of the tenancy; (c) the amount of the rent; (d) the dates on which the rent is payable.,https://www.legislation.gov.uk/ukpga/1988/50/section/6A,statute,Antisocial Behaviour/Neighbour Conflict
550,Housing Act 1988,s.6A(9),Demotion because of anti-social behaviour,Subsection (8)(b) does not apply if the assured tenancy was for a fixed term and in such a case the demoted tenancy is a weekly periodic tenancy.,https://www.legislation.gov.uk/ukpga/1988/50/section/6A,statute,Antisocial Behaviour/Neighbour Conflict
551,Housing Act 1988,s.6A(10),Demotion because of anti-social behaviour,If the landlord of the demoted tenancy serves on the tenant a statement of any other express terms of the assured tenancy which are to apply to the demoted tenancy such terms are also terms of the demoted tenancy.,https://www.legislation.gov.uk/ukpga/1988/50/section/6A,statute,Antisocial Behaviour/Neighbour Conflict
552,Housing Act 1988,s.6A(11),Demotion because of anti-social behaviour,For the purposes of this section a demoted tenancy is a tenancy to which section 20B of the Housing Act 1988 applies.,https://www.legislation.gov.uk/ukpga/1988/50/section/6A,statute,Antisocial Behaviour/Neighbour Conflict
585,Housing Act 1988,s.9A(1),Proceedings for possession on non-absolute grounds: anti-social behaviour,This section applies if the court is considering under section 7(4) whether it is reasonable to make an order for possession on ground 14 set out in PartÂ 2 of ScheduleÂ 2 (conduct of tenant or other person).,https://www.legislation.gov.uk/ukpga/1988/50/section/9A,statute,Antisocial Behaviour/Neighbour Conflict
586,Housing Act 1988,s.9A(2),Proceedings for possession on non-absolute grounds: anti-social behaviour,"The court must consider, in particularâ (a) the effect that the nuisance or annoyance has had on persons other than the person against whom the order is sought; (b) any continuing effect the nuisance or annoyance is likely to have on such persons; (c) the effect that the nuisance or annoyance would be likely to have on such persons if the conduct is repeated.",https://www.legislation.gov.uk/ukpga/1988/50/section/9A,statute,Antisocial Behaviour/Neighbour Conflict
670,Dangerous Dogs Act 1991,s.1,Dogs bred for fighting,"(1) This section applies toâ (a) any dog of the type known as the pit bull terrier; (b) any dog of the type known as the Japanese tosa; and (c) any dog of any type designated for the purposes of this section by an order of the Secretary of State, being a type appearing to him to be bred for fighting or to have the characteristics of a type bred for that purpose.  (2) No person shallâ (a) breed, or breed from, a dog to which this section applies; (b) sell or exchange such a dog or offer, advertise or expose such a dog for sale or exchange; (c) make or offer to make a gift of such a dog or advertise or expose such a dog as a gift; (d) allow such a dog of which he is the owner or of which he is for the time being in charge to be in a public place without being muzzled and kept on a lead; or (e) abandon such a dog of which he is the owner or, being the owner or for the time being in charge of such a dog, allow it to stray.  (3) After such day as the Secretary of State may by order appoint for the purposes of this subsection no person shall have any dog to which this section applies in his possession or custody exceptâ (a) in pursuance of the power of seizure conferred by the subsequent provisions of this Act; or (b) in accordance with an order for its destruction made under those provisions;  but the Secretary of State shall by order make a scheme for the payment to the owners of such dogs who arrange for them to be destroyed before that day of sums specified in or determined under the scheme in respect of those dogs and the cost of their destruction.  (4) Subsection (2)(b) and (c) above shall not make unlawful anything done with a view to the dog in question being removed from the United Kingdom before the day appointed under subsection (3) above.  (5) The Secretary of State may by order provide that the prohibition in subsection (3) above shall not apply in such cases and subject to compliance with such conditions as are specified in the order and any such provision may take the form of a scheme of exemption containing such arrangements (including provision for the payment of charges or fees) as he thinks appropriate.  (6) A scheme under subsection (3) or (5) above may provide for specified functions under the scheme to be discharged by such persons or bodies as the Secretary of State thinks appropriate.  (6A) A scheme under subsection (3) or (5) may in particular include provision requiring a court to consider whether a person is a fit and proper person to be in charge of a dog.  (7) Any person who contravenes this section is guilty of an offence and liable on summary conviction to imprisonment for a term not exceeding six months or a fine not exceeding level 5 on the standard scale or both except that a person who publishes an advertisement in contravention of subsection (2)(b) or (c)â (a) shall not on being convicted be liable to imprisonment if he shows that he published the advertisement to the order of someone else and did not himself devise it; and (b) shall not be convicted if, in addition, he shows that he did not know and had no reasonable cause to suspect that it related to a dog to which this section applies.  (8) An order under subsection (1)(c) above adding dogs of any type to those to which this section applies may provide that subsections (3) and (4) above shall apply in relation to those dogs with the substitution for the day appointed under subsection (3) of a later day specified in the order.  (9) The power to make orders under this section shall be exercisable by statutory instrument which, in the case of an order under subsection (1) or (5) or an order containing a scheme under subsection (3), shall be subject to annulment in pursuance of a resolution of either House of Parliament.",https://www.legislation.gov.uk/ukpga/1991/65/section/1,statute,Antisocial Behaviour/Neighbour Conflict
